Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
42,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4403,2,No,11,3,3,1,8,3,2,5,2,0,3,GlassDoor,34
42,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4403,4,No,11,3,3,1,8,3,2,5,2,0,3,GlassDoor,34
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,20
41,Current employee,Travel_Rarely,Research & Development,28,Master,Life Sciences,3,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,31
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,3,No,12,4,2,1,10,3,2,5,4,0,3,Company Website,20
41,Current employee,Travel_Rarely,Research & Development,28,Master,Technical Degree,3,Male,2,1,Research Scientist,4,Divorced,3761,4,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,31
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,20
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,3,No,12,3,2,1,10,3,2,5,4,0,3,GlassDoor,20
41,Current employee,Travel_Rarely,Research & Development,28,Master,Life Sciences,3,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,31
41,Current employee,Travel_Rarely,Research & Development,28,Master,Technical Degree,3,Male,2,1,Research Scientist,4,Divorced,3761,4,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,31
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,20
41,Current employee,Travel_Rarely,Research & Development,28,Master,Life Sciences,3,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,31
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,3,No,12,4,2,1,10,3,2,5,4,0,3,Company Website,20
41,Current employee,Travel_Rarely,Research & Development,28,Master,Technical Degree,3,Male,2,1,Research Scientist,4,Divorced,3761,4,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,31
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,20
30,Current employee,Travel_Frequently,Research & Development,5,Master,Life Sciences,2,Male,2,1,Research Scientist,4,Divorced,3761,3,No,12,3,2,1,10,3,2,5,4,0,3,GlassDoor,20
41,Current employee,Travel_Rarely,Research & Development,28,Master,Technical Degree,3,Male,2,1,Research Scientist,4,Divorced,3761,4,No,12,3,2,1,10,3,2,5,4,0,3,Company Website,31
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
41,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,6
41,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,4,4,1,35,3,3,5,2,0,4,Indeed,6
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
41,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,6
41,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,6
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
41,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,6
41,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,4,4,1,35,3,3,5,2,0,4,Indeed,6
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
41,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,6
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
53,Current employee,Travel_Rarely,Sales,7,College,Marketing,1,Female,2,3,Sales Executive,4,Married,10934,5,Yes,18,3,4,1,35,3,3,5,2,0,4,Indeed,18
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Marketing,4,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
35,Current employee,Travel_Rarely,Human Resources,26,Master,Life Sciences,3,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,17
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,3,Sales Executive,1,Divorced,10761,6,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
35,Current employee,Travel_Rarely,Human Resources,26,Master,Technical Degree,3,Male,3,3,Sales Executive,1,Divorced,10761,8,Yes,12,4,3,1,18,2,3,5,4,0,2,Jora,17
35,Current employee,Travel_Rarely,Human Resources,26,Master,Life Sciences,3,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,17
35,Current employee,Travel_Rarely,Human Resources,26,Master,Technical Degree,3,Male,3,3,Sales Executive,1,Divorced,10761,8,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,17
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Marketing,4,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,3,Sales Executive,1,Divorced,10761,6,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Marketing,4,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
35,Current employee,Travel_Rarely,Human Resources,26,Master,Life Sciences,3,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,17
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,3,Sales Executive,1,Divorced,10761,6,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
35,Current employee,Travel_Rarely,Human Resources,26,Master,Technical Degree,3,Male,3,3,Sales Executive,1,Divorced,10761,8,Yes,12,4,3,1,18,2,3,5,4,0,2,Jora,17
35,Current employee,Travel_Rarely,Human Resources,26,Master,Life Sciences,3,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,17
35,Current employee,Travel_Rarely,Human Resources,26,Master,Technical Degree,3,Male,3,3,Sales Executive,1,Divorced,10761,8,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,17
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Marketing,4,Male,3,3,Sales Executive,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
45,Current employee,Travel_Rarely,Sales,9,Bachelor,Medical,4,Male,3,3,Sales Executive,1,Divorced,10761,6,Yes,12,3,3,1,18,2,3,5,4,0,2,Jora,27
32,Current employee,Travel_Rarely,Research & Development,8,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,4,3,1,9,3,2,5,3,1,3,LinkedIn,23
38,Current employee,Travel_Rarely,Sales,10,College,Life Sciences,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,29
32,Current employee,Travel_Rarely,Research & Development,8,College,Marketing,3,Female,4,2,Research Scientist,3,Married,5175,3,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,23
38,Current employee,Travel_Rarely,Sales,10,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,3,No,12,4,3,1,9,3,2,5,3,1,3,LinkedIn,29
32,Current employee,Travel_Rarely,Research & Development,8,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,23
32,Current employee,Travel_Rarely,Research & Development,8,College,Marketing,3,Female,4,2,Research Scientist,3,Married,5175,3,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,23
38,Current employee,Travel_Rarely,Sales,10,College,Life Sciences,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,29
38,Current employee,Travel_Rarely,Sales,10,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,3,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,29
32,Current employee,Travel_Rarely,Research & Development,8,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,4,3,1,9,3,2,5,3,1,3,LinkedIn,23
38,Current employee,Travel_Rarely,Sales,10,College,Life Sciences,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,29
32,Current employee,Travel_Rarely,Research & Development,8,College,Marketing,3,Female,4,2,Research Scientist,3,Married,5175,3,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,23
38,Current employee,Travel_Rarely,Sales,10,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,3,No,12,4,3,1,9,3,2,5,3,1,3,LinkedIn,29
32,Current employee,Travel_Rarely,Research & Development,8,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,23
32,Current employee,Travel_Rarely,Research & Development,8,College,Marketing,3,Female,4,2,Research Scientist,3,Married,2011,1,No,13,3,4,1,10,5,3,10,5,7,7,Recruit.net,22
38,Current employee,Travel_Rarely,Sales,10,College,Life Sciences,3,Female,4,2,Research Scientist,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,29
38,Current employee,Travel_Rarely,Sales,10,College,Medical,3,Female,4,2,Research Scientist,3,Married,5175,3,No,12,3,3,1,9,3,2,5,3,1,3,LinkedIn,29
52,Current employee,Travel_Frequently,Research & Development,25,Master,Medical,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,3,3,0,31,3,3,9,8,0,0,Recruit.net,21
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,19
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,3,3,0,31,3,3,9,8,0,0,Recruit.net,19
52,Current employee,Travel_Frequently,Research & Development,25,Master,Technical Degree,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,3,3,0,31,3,3,9,8,0,0,Recruit.net,21
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,19
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,19
52,Current employee,Travel_Frequently,Research & Development,25,Master,Medical,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,21
52,Current employee,Travel_Frequently,Research & Development,25,Master,Technical Degree,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,21
52,Current employee,Travel_Frequently,Research & Development,25,Master,Medical,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,3,3,0,31,3,3,9,8,0,0,Recruit.net,21
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,19
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,3,3,0,31,3,3,9,8,0,0,Recruit.net,19
52,Current employee,Travel_Frequently,Research & Development,25,Master,Technical Degree,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,3,3,0,31,3,3,9,8,0,0,Recruit.net,21
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,19
50,Voluntary Resignation,Travel_Frequently,Sales,1,Master,Life Sciences,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,19
52,Current employee,Travel_Frequently,Research & Development,25,Master,Medical,3,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,21
52,Current employee,Travel_Frequently,Research & Development,25,Master,Technical Degree,3,Female,2,4,Manufacturing Director,4,Married,13826,1,No,22,4,3,0,31,3,3,9,8,0,0,Recruit.net,21
37,Current employee,Travel_Rarely,Sales,16,Master,Marketing,4,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,28
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
37,Current employee,Travel_Rarely,Sales,16,Master,Medical,4,Male,2,2,Sales Executive,3,Divorced,6334,7,No,19,3,4,2,9,2,3,1,0,0,0,Referral,28
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Other,3,Male,2,2,Sales Executive,3,Divorced,6334,7,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
37,Current employee,Travel_Rarely,Sales,16,Master,Marketing,4,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,28
37,Current employee,Travel_Rarely,Sales,16,Master,Medical,4,Male,2,2,Sales Executive,3,Divorced,6334,7,No,19,3,4,2,9,2,3,1,0,0,0,Referral,28
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Other,3,Male,2,2,Sales Executive,3,Divorced,6334,7,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
37,Current employee,Travel_Rarely,Sales,16,Master,Marketing,4,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,28
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
37,Current employee,Travel_Rarely,Sales,16,Master,Medical,4,Male,2,2,Sales Executive,3,Divorced,6334,7,No,19,3,4,2,9,2,3,1,0,0,0,Referral,28
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Other,3,Male,2,2,Sales Executive,3,Divorced,6334,7,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
37,Current employee,Travel_Rarely,Sales,16,Master,Marketing,4,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,28
37,Current employee,Travel_Rarely,Sales,16,Master,Medical,4,Male,3,3,Healthcare Representative,3,Divorced,10096,0,No,13,3,4,2,9,2,3,1,0,0,0,Referral,28
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Life Sciences,3,Male,2,2,Sales Executive,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
45,Current employee,Travel_Rarely,Sales,20,Bachelor,Other,3,Male,2,2,Sales Executive,3,Divorced,6334,7,No,19,3,4,2,9,2,3,1,0,0,0,Referral,36
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Referral,22
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,Referral,22
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Company Website,22
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,GlassDoor,22
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Referral,22
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,Referral,22
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Company Website,22
28,Current employee,Travel_Rarely,Human Resources,8,College,Medical,2,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,GlassDoor,22
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
40,Current employee,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Male,2,1,Human Resources,4,Divorced,4936,0,No,13,3,4,1,6,6,3,5,1,0,4,Referral,34
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,3,1,2,4,2,1,2,2,2,2,LinkedIn,18
35,Current employee,Travel_Frequently,Research & Development,18,Master,Life Sciences,3,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,3,1,2,4,2,1,2,2,2,2,LinkedIn,31
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,18
35,Current employee,Travel_Frequently,Research & Development,18,Master,Medical,3,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,31
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,4,1,0,4,2,1,2,2,2,2,LinkedIn,18
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,0,4,2,1,2,2,2,2,LinkedIn,18
35,Current employee,Travel_Frequently,Research & Development,18,Master,Life Sciences,3,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,31
35,Current employee,Travel_Frequently,Research & Development,18,Master,Medical,3,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,31
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,3,1,2,4,2,1,2,2,2,2,LinkedIn,18
35,Current employee,Travel_Frequently,Research & Development,18,Master,Life Sciences,3,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,3,1,2,4,2,1,2,2,2,2,LinkedIn,31
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,18
35,Current employee,Travel_Frequently,Research & Development,18,Master,Medical,3,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,31
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,4,1,0,4,2,1,2,2,2,2,LinkedIn,18
22,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,0,4,2,1,2,2,2,2,LinkedIn,18
35,Current employee,Travel_Frequently,Research & Development,18,Master,Life Sciences,3,Male,2,2,Manufacturing Director,4,Married,4775,6,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,31
35,Current employee,Travel_Frequently,Research & Development,18,Master,Medical,3,Male,2,2,Manufacturing Director,4,Married,4775,1,No,22,4,1,2,4,2,1,2,2,2,2,LinkedIn,31
44,Current employee,Travel_Rarely,Research & Development,8,Master,Life Sciences,1,Male,4,1,Laboratory Technician,4,Married,2818,2,Yes,24,3,3,1,10,2,2,3,2,0,2,Recruit.net,34
35,Current employee,Travel_Rarely,Research & Development,1,Master,Life Sciences,3,Male,4,1,Laboratory Technician,4,Married,2818,2,Yes,24,3,3,1,10,2,2,3,2,0,2,Recruit.net,25
35,Current employee,Travel_Rarely,Research & Development,1,Master,Life Sciences,3,Male,4,1,Laboratory Technician,4,Married,2818,1,Yes,24,3,3,1,10,2,2,3,2,0,2,Recruit.net,25
