Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
42,Current employee,Travel_Rarely,Sales,4,Master,Marketing,2,Male,3,2,Sales Executive,1,Single,5155,7,No,13,3,4,0,9,3,4,6,4,1,5,Seek,33
51,Current employee,Travel_Rarely,Research & Development,7,Master,Medical,3,Male,3,2,Sales Executive,1,Single,5155,7,No,13,4,4,0,9,3,4,6,4,1,5,Seek,42
35,Current employee,Travel_Rarely,Research & Development,1,Master,Medical,4,Male,2,1,Laboratory Technician,3,Married,2258,6,No,12,3,2,1,10,2,3,8,0,1,7,Recruit.net,25
58,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,2,1,Laboratory Technician,3,Married,2258,6,No,12,3,2,1,10,2,3,8,0,1,7,Recruit.net,48
24,Current employee,Travel_Rarely,Research & Development,24,Bachelor,Medical,4,Male,3,1,Laboratory Technician,2,Single,3597,8,No,22,3,4,0,6,2,3,4,3,1,2,Seek,18
22,Current employee,Travel_Rarely,Research & Development,19,Below college,Medical,3,Male,3,1,Laboratory Technician,2,Single,3597,8,No,22,3,4,0,6,2,3,4,3,1,2,Seek,16
28,Voluntary Resignation,Travel_Rarely,Research & Development,12,Below college,Life Sciences,3,Female,3,1,Laboratory Technician,4,Married,2515,1,Yes,11,3,4,0,1,4,2,1,1,0,0,Company Website,27
27,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Female,3,1,Laboratory Technician,4,Married,2515,1,Yes,11,3,4,0,1,4,2,1,1,0,0,Company Website,26
26,Current employee,Travel_Rarely,Research & Development,3,Master,Medical,1,Male,4,1,Laboratory Technician,4,Married,4420,1,No,22,3,2,1,8,2,3,8,7,0,7,Indeed,18
28,Current employee,Travel_Rarely,Research & Development,21,Bachelor,Medical,3,Male,4,1,Laboratory Technician,4,Married,4420,1,No,22,3,2,1,8,2,3,8,7,0,7,Indeed,20
30,Current employee,Travel_Rarely,Sales,10,Bachelor,Marketing,3,Male,2,2,Sales Executive,3,Married,6578,1,No,18,3,1,1,10,3,3,10,3,1,4,Adzuna,20
27,Current employee,Non-Travel,Research & Development,3,Bachelor,Medical,3,Male,2,2,Sales Executive,3,Married,6578,1,No,18,3,1,1,10,3,3,10,3,1,4,Adzuna,17
40,Current employee,Travel_Frequently,Research & Development,26,College,Medical,3,Female,2,2,Research Scientist,4,Married,4422,3,Yes,13,3,4,1,16,3,1,1,1,0,0,GlassDoor,24
36,Current employee,Travel_Frequently,Research & Development,3,College,Medical,3,Female,2,2,Research Scientist,4,Married,4422,3,Yes,13,3,4,1,16,3,1,1,1,0,0,GlassDoor,20
35,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,2,3,Manufacturing Director,2,Divorced,10274,2,No,18,3,2,1,15,2,4,7,7,6,4,Company Website,20
30,Current employee,Non-Travel,Research & Development,9,Bachelor,Medical,3,Male,2,3,Manufacturing Director,2,Divorced,10274,2,No,18,3,2,1,15,2,4,7,7,6,4,Company Website,15
34,Current employee,Travel_Frequently,Research & Development,1,Bachelor,Medical,4,Male,2,2,Healthcare Representative,1,Single,5343,0,No,20,3,3,0,14,3,3,13,9,4,9,Indeed,20
31,Current employee,Travel_Rarely,Research & Development,12,Below college,Medical,3,Male,2,2,Healthcare Representative,1,Single,5343,0,No,20,3,3,0,14,3,3,13,9,4,9,Indeed,17
35,Current employee,Travel_Frequently,Research & Development,4,Master,Other,4,Male,2,1,Laboratory Technician,4,Married,2376,1,No,13,3,2,1,2,2,4,2,2,2,2,Jora,33
34,Current employee,Travel_Rarely,Research & Development,27,College,Medical,3,Male,2,1,Laboratory Technician,4,Married,2376,1,No,13,3,2,1,2,2,4,2,2,2,2,Jora,32
43,Voluntary Resignation,Travel_Rarely,Sales,9,Bachelor,Marketing,1,Female,1,2,Sales Executive,3,Single,5346,8,No,13,3,2,0,7,2,2,4,3,1,3,Company Website,36
50,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Medical,3,Female,1,2,Sales Executive,3,Single,5346,8,No,13,3,2,0,7,2,2,4,3,1,3,Company Website,43
32,Current employee,Non-Travel,Sales,2,Below college,Life Sciences,3,Female,3,1,Sales Representative,1,Divorced,2827,1,No,12,3,3,3,1,3,3,1,0,0,0,Company Website,31
32,Current employee,Non-Travel,Sales,2,Below college,Life Sciences,3,Female,3,1,Sales Representative,1,Divorced,8392,1,No,16,3,3,1,10,2,3,10,7,0,7,Company Website,22
56,Current employee,Travel_Rarely,Research & Development,4,Master,Technical Degree,4,Female,3,5,Manager,1,Divorced,19943,4,No,13,4,4,1,28,2,3,5,2,4,2,Company Website,28
33,Current employee,Travel_Rarely,Research & Development,14,Bachelor,Medical,3,Female,3,5,Manager,1,Divorced,19943,4,No,13,3,4,1,28,2,3,5,2,4,2,Company Website,5
29,Current employee,Travel_Rarely,Research & Development,6,Below college,Medical,2,Female,3,1,Laboratory Technician,4,Married,3131,1,No,13,3,1,1,10,5,3,10,8,0,8,Jora,19
40,Current employee,Travel_Rarely,Research & Development,4,Below college,Medical,3,Female,3,1,Laboratory Technician,4,Married,3131,1,No,13,3,1,1,10,5,3,10,8,0,8,Jora,30
19,Current employee,Travel_Rarely,Research & Development,9,College,Life Sciences,3,Male,3,1,Research Scientist,1,Single,2552,1,No,25,3,3,0,1,4,3,1,1,0,0,LinkedIn,18
55,Current employee,Travel_Rarely,Research & Development,14,Master,Medical,3,Male,3,1,Research Scientist,1,Single,2552,1,No,25,3,3,0,1,4,3,1,1,0,0,LinkedIn,54
19,Current employee,Travel_Rarely,Research & Development,9,College,Medical,2,Male,3,1,Healthcare Representative,1,Single,2552,3,No,25,4,3,0,19,3,3,1,0,0,0,LinkedIn,0
45,Current employee,Travel_Rarely,Research & Development,7,Bachelor,Medical,1,Female,3,1,Research Scientist,3,Married,4477,4,Yes,19,3,3,1,7,2,2,3,2,0,2,Recruit.net,38
51,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Medical,3,Female,3,1,Research Scientist,3,Married,4477,4,Yes,19,3,3,1,7,2,2,3,2,0,2,Recruit.net,44
37,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,4,Female,2,2,Manufacturing Director,4,Married,6474,1,No,13,4,2,1,14,2,2,14,8,3,11,Seek,23
27,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Female,2,2,Manufacturing Director,4,Married,6474,1,No,13,3,2,1,14,2,2,14,8,3,11,Seek,13
37,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,4,Female,2,2,Healthcare Representative,4,Divorced,5731,0,No,13,3,2,1,14,2,2,14,8,3,11,Seek,23
20,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,1,Male,2,1,Laboratory Technician,3,Single,3033,1,No,12,3,1,0,2,2,2,2,2,1,2,Jora,18
43,Current employee,Non-Travel,Research & Development,7,Bachelor,Medical,3,Male,2,1,Laboratory Technician,3,Single,3033,1,No,12,3,1,0,2,2,2,2,2,1,2,Jora,41
20,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,2,Male,2,1,Sales Representative,3,Single,3033,1,No,12,3,1,0,0,2,3,0,0,0,0,Jora,20
44,Voluntary Resignation,Travel_Rarely,Research & Development,10,Master,Life Sciences,3,Male,3,1,Research Scientist,3,Single,2936,1,Yes,11,3,3,0,6,4,3,6,4,0,2,LinkedIn,38
45,Current employee,Non-Travel,Research & Development,2,College,Medical,3,Male,3,1,Research Scientist,3,Single,2936,1,Yes,11,3,3,0,6,4,3,6,4,0,2,LinkedIn,39
53,Current employee,Travel_Rarely,Research & Development,7,College,Medical,4,Female,3,5,Manager,3,Divorced,18606,3,No,18,3,2,1,26,6,3,7,7,4,7,Recruit.net,27
35,Current employee,Travel_Frequently,Research & Development,2,Bachelor,Medical,3,Female,3,5,Manager,3,Divorced,18606,3,No,18,4,2,1,26,6,3,7,7,4,7,Recruit.net,9
35,Current employee,Travel_Frequently,Research & Development,2,Bachelor,Medical,3,Female,3,5,Manager,3,Divorced,3149,8,No,20,4,2,1,9,3,3,5,2,1,4,Adzuna,26
29,Current employee,Travel_Rarely,Research & Development,15,Below college,Life Sciences,2,Female,1,1,Research Scientist,4,Married,2168,0,Yes,18,3,1,1,6,2,2,5,4,1,3,Seek,23
42,Current employee,Non-Travel,Research & Development,21,College,Medical,3,Female,1,1,Research Scientist,4,Married,2168,0,Yes,18,3,1,1,6,2,2,5,4,1,3,Seek,36
22,Voluntary Resignation,Travel_Frequently,Research & Development,3,Master,Life Sciences,3,Male,2,1,Research Scientist,4,Married,2853,0,Yes,11,3,2,1,1,5,3,0,0,0,0,Jora,21
34,Current employee,Travel_Frequently,Research & Development,10,Master,Medical,3,Male,2,1,Research Scientist,4,Married,2853,0,Yes,11,3,2,1,1,5,3,0,0,0,0,Jora,33
46,Current employee,Travel_Rarely,Sales,2,Bachelor,Marketing,3,Female,3,4,Manager,1,Married,17048,8,No,23,3,1,0,28,2,3,26,15,15,9,LinkedIn,18
40,Current employee,Travel_Rarely,Research & Development,19,College,Medical,3,Female,3,4,Manager,1,Married,17048,8,No,23,3,1,0,28,2,3,26,15,15,9,LinkedIn,12
44,Current employee,Non-Travel,Research & Development,17,Bachelor,Life Sciences,4,Male,1,1,Research Scientist,3,Single,2290,2,No,13,3,4,0,6,3,3,0,0,0,0,Recruit.net,38
38,Voluntary Resignation,Travel_Rarely,Research & Development,29,Below college,Medical,3,Male,1,1,Research Scientist,3,Single,2290,2,No,13,3,4,0,6,3,3,0,0,0,0,Recruit.net,32
33,Current employee,Travel_Rarely,Human Resources,2,Bachelor,Human Resources,2,Male,3,1,Human Resources,3,Married,3600,1,No,13,3,4,1,5,2,3,5,4,1,4,Seek,28
36,Current employee,Travel_Frequently,Research & Development,18,Below college,Medical,3,Male,3,1,Human Resources,3,Married,3600,1,No,13,3,4,1,5,2,3,5,4,1,4,Seek,31
41,Voluntary Resignation,Non-Travel,Research & Development,5,College,Life Sciences,1,Male,2,1,Research Scientist,1,Divorced,2107,6,No,17,4,1,1,5,2,1,1,0,0,0,Company Website,36
46,Current employee,Travel_Rarely,Research & Development,1,Master,Medical,3,Male,2,1,Research Scientist,1,Divorced,2107,6,No,17,3,1,1,5,2,1,1,0,0,0,Company Website,41
30,Current employee,Travel_Rarely,Sales,29,Master,Life Sciences,3,Male,3,2,Sales Executive,1,Divorced,4115,8,No,19,3,3,3,8,3,3,4,3,0,3,Indeed,22
32,Voluntary Resignation,Travel_Rarely,Sales,4,Master,Medical,3,Male,3,2,Sales Executive,1,Divorced,4115,8,No,19,3,3,3,8,3,3,4,3,0,3,Indeed,24
40,Current employee,Travel_Frequently,Sales,2,Master,Medical,2,Male,3,2,Sales Executive,2,Married,4327,5,No,12,3,4,3,5,2,3,0,0,0,0,Adzuna,35
45,Current employee,Non-Travel,Sales,6,Bachelor,Medical,3,Male,3,2,Sales Executive,2,Married,4327,5,No,12,3,4,3,5,2,3,0,0,0,0,Adzuna,40
50,Current employee,Travel_Frequently,Research & Development,2,Bachelor,Medical,4,Female,3,4,Manager,1,Married,17856,2,No,22,3,3,1,32,3,3,2,2,2,2,GlassDoor,18
33,Current employee,Travel_Rarely,Research & Development,4,Master,Medical,3,Female,3,4,Manager,1,Married,17856,2,No,22,3,3,1,32,3,3,2,2,2,2,GlassDoor,1
28,Current employee,Travel_Rarely,Research & Development,19,Master,Medical,4,Male,2,1,Laboratory Technician,1,Married,3196,1,No,12,3,3,3,6,2,3,6,5,3,3,Company Website,22
31,Current employee,Non-Travel,Research & Development,1,Master,Medical,3,Male,2,1,Laboratory Technician,1,Married,3196,1,No,12,3,3,3,6,2,3,6,5,3,3,Company Website,25
46,Current employee,Travel_Rarely,Research & Development,15,College,Life Sciences,4,Male,3,5,Research Director,2,Married,19081,5,No,11,3,1,1,25,2,3,4,2,0,3,Indeed,21
29,Current employee,Travel_Frequently,Sales,1,Below college,Medical,3,Male,3,5,Research Director,2,Married,19081,5,No,11,3,1,1,25,2,3,4,2,0,3,Indeed,4
35,Current employee,Travel_Rarely,Sales,17,Master,Life Sciences,3,Male,3,2,Sales Executive,1,Married,8966,3,Yes,15,3,4,3,15,2,3,7,7,1,7,Adzuna,20
29,Voluntary Resignation,Travel_Rarely,Research & Development,18,Below college,Medical,3,Male,3,2,Sales Executive,1,Married,8966,3,Yes,15,3,4,3,15,2,3,7,7,1,7,Adzuna,14
24,Voluntary Resignation,Travel_Rarely,Research & Development,17,College,Life Sciences,4,Female,3,1,Laboratory Technician,2,Married,2210,1,No,13,4,1,1,1,3,1,1,0,0,0,GlassDoor,23
59,Current employee,Travel_Rarely,Human Resources,6,College,Medical,3,Female,3,1,Laboratory Technician,2,Married,2210,1,No,13,3,1,1,1,3,1,1,0,0,0,GlassDoor,58
59,Current employee,Travel_Rarely,Human Resources,6,College,Marketing,3,Female,3,1,Research Director,1,Married,19701,1,Yes,21,4,3,1,32,0,3,0,0,0,0,GlassDoor,27
33,Current employee,Travel_Frequently,Sales,25,Bachelor,Medical,2,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,1,1,10,3,2,10,7,0,1,Company Website,23
50,Current employee,Travel_Rarely,Sales,1,Master,Medical,3,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,1,1,10,3,2,10,7,0,1,Company Website,40
36,Current employee,Travel_Rarely,Research & Development,6,Master,Life Sciences,3,Male,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,3,1,7,4,3,7,7,1,7,Indeed,29
33,Voluntary Resignation,Travel_Rarely,Research & Development,14,Bachelor,Medical,3,Male,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,3,1,7,4,3,7,7,1,7,Indeed,26
30,Current employee,Travel_Rarely,Research & Development,7,Master,Life Sciences,3,Male,3,2,Laboratory Technician,3,Divorced,3491,1,No,13,3,1,3,10,4,2,10,7,8,9,Jora,20
39,Current employee,Travel_Rarely,Research & Development,1,Master,Medical,3,Male,3,2,Laboratory Technician,3,Divorced,3491,1,No,13,3,1,3,10,4,2,10,7,8,9,Jora,29
44,Current employee,Travel_Rarely,Research & Development,29,Master,Other,4,Male,3,2,Research Scientist,4,Single,4541,1,No,25,4,2,0,20,3,3,20,11,13,17,LinkedIn,24
31,Current employee,Travel_Frequently,Research & Development,3,Master,Medical,3,Male,3,2,Research Scientist,4,Single,4541,1,No,25,3,2,0,20,3,3,20,11,13,17,LinkedIn,11
20,Current employee,Travel_Rarely,Sales,21,Bachelor,Marketing,3,Male,4,1,Sales Representative,4,Single,2678,1,No,17,3,4,0,2,2,3,2,1,2,2,Recruit.net,18
37,Current employee,Travel_Rarely,Research & Development,1,College,Medical,3,Male,4,1,Sales Representative,4,Single,2678,1,No,17,3,4,0,2,2,3,2,1,2,2,Recruit.net,35
20,Current employee,Travel_Rarely,Sales,21,Bachelor,Marketing,2,Male,4,1,Laboratory Technician,4,Single,2678,1,No,17,3,4,0,5,4,2,3,2,2,2,Recruit.net,15
37,Current employee,Travel_Rarely,Research & Development,1,College,Life Sciences,3,Male,3,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,4,0,2,2,3,2,1,2,2,Recruit.net,35
46,Current employee,Travel_Rarely,Research & Development,2,Master,Technical Degree,4,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,3,1,12,3,2,6,3,1,4,Adzuna,34
37,Voluntary Resignation,Travel_Frequently,Research & Development,10,Bachelor,Medical,3,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,3,1,12,3,2,6,3,1,4,Adzuna,25
42,Current employee,Non-Travel,Human Resources,2,Doctor,Medical,4,Male,4,2,Human Resources,1,Married,6272,7,No,16,3,1,1,10,3,4,4,3,0,3,GlassDoor,32
60,Current employee,Travel_Rarely,Sales,7,Master,Marketing,2,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,2,1,12,3,3,11,7,1,9,Company Website,48
40,Current employee,Travel_Rarely,Research & Development,2,College,Medical,3,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,2,1,12,3,3,11,7,1,9,Company Website,28
60,Current employee,Travel_Rarely,Sales,7,Master,Marketing,2,Male,4,2,Sales Executive,4,Married,5220,0,Yes,18,3,2,1,16,3,2,14,8,6,9,Company Website,44
32,Current employee,Travel_Frequently,Research & Development,13,Bachelor,Other,3,Female,2,1,Laboratory Technician,2,Married,2743,1,No,20,4,3,1,2,2,3,2,2,2,2,Indeed,30
31,Voluntary Resignation,Travel_Frequently,Research & Development,29,College,Medical,3,Female,2,1,Laboratory Technician,2,Married,2743,1,No,20,3,3,1,2,2,3,2,2,2,2,Indeed,29
32,Current employee,Travel_Frequently,Research & Development,13,Bachelor,Other,3,Female,2,1,Laboratory Technician,2,Married,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,Recruit.net,22
32,Current employee,Travel_Frequently,Research & Development,2,College,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4998,4,Yes,14,3,4,0,10,2,3,8,7,0,7,Referral,22
29,Current employee,Travel_Rarely,Sales,2,Bachelor,Medical,3,Female,3,2,Research Scientist,3,Single,4998,4,Yes,14,3,4,0,10,2,3,8,7,0,7,Referral,19
32,Current employee,Travel_Frequently,Research & Development,2,College,Life Sciences,4,Female,3,2,Research Scientist,3,Single,3149,8,No,20,4,2,1,9,3,3,5,2,1,4,Adzuna,23
36,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,3,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,3,3,1,17,2,3,7,7,7,7,GlassDoor,19
31,Current employee,Travel_Rarely,Research & Development,23,Bachelor,Medical,3,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,3,3,1,17,2,3,7,7,7,7,GlassDoor,14
33,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,1,Male,3,1,Research Scientist,4,Married,2781,0,No,13,3,2,1,15,5,3,14,10,4,10,Company Website,18
45,Current employee,Travel_Rarely,Research & Development,20,College,Medical,3,Male,3,1,Research Scientist,4,Married,2781,0,No,13,4,2,1,15,5,3,14,10,4,10,Company Website,30
40,Current employee,Travel_Rarely,Sales,10,Bachelor,Technical Degree,2,Female,2,2,Sales Executive,2,Divorced,6852,7,No,12,3,2,1,7,2,4,5,1,1,3,Indeed,33
55,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Medical,3,Female,2,2,Sales Executive,2,Divorced,6852,7,No,12,3,2,1,7,2,4,5,1,1,3,Indeed,48
25,Current employee,Travel_Rarely,Sales,10,Master,Life Sciences,3,Male,3,2,Sales Executive,4,Single,4950,0,No,14,4,2,0,5,4,3,4,3,1,1,Jora,20
28,Current employee,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,3,2,Sales Executive,4,Single,4950,0,No,14,4,2,0,5,4,3,4,3,1,1,Jora,23
30,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,3,1,1,12,2,3,11,9,5,7,LinkedIn,18
37,Current employee,Travel_Rarely,Sales,6,Master,Medical,3,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,3,1,1,12,2,3,11,9,5,7,LinkedIn,25
42,Current employee,Travel_Frequently,Research & Development,26,Doctor,Medical,1,Female,3,3,Research Director,1,Married,13191,3,Yes,17,3,3,0,20,6,3,1,0,0,0,Recruit.net,22
21,Current employee,Travel_Rarely,Research & Development,3,College,Medical,3,Female,3,3,Research Director,1,Married,13191,3,Yes,17,3,3,0,20,6,3,1,0,0,0,Recruit.net,1
35,Current employee,Non-Travel,Sales,8,College,Marketing,3,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,3,2,1,16,6,2,13,2,4,12,Seek,19
37,Current employee,Non-Travel,Research & Development,1,Master,Medical,3,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,4,2,1,16,6,2,13,2,4,12,Seek,21
27,Current employee,Travel_Rarely,Research & Development,14,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,1,Married,2235,1,Yes,14,3,4,2,9,3,2,9,7,6,8,Jora,18
38,Current employee,Travel_Rarely,Sales,7,College,Medical,3,Male,3,1,Research Scientist,1,Married,2235,1,Yes,14,4,4,2,9,3,2,9,7,6,8,Jora,29
53,Current employee,Travel_Rarely,Research & Development,3,Master,Medical,3,Female,3,3,Manufacturing Director,3,Divorced,10502,7,No,17,3,1,1,33,2,1,5,4,1,4,LinkedIn,20
44,Current employee,Travel_Rarely,Research & Development,2,Below college,Life Sciences,1,Female,4,1,Research Scientist,4,Married,2011,1,No,13,4,4,1,10,5,3,10,5,7,7,Recruit.net,34
26,Current employee,Travel_Frequently,Research & Development,11,College,Medical,3,Female,4,1,Research Scientist,4,Married,2011,1,No,13,3,4,1,10,5,3,10,5,7,7,Recruit.net,16
19,Voluntary Resignation,Non-Travel,Research & Development,10,Bachelor,Medical,1,Female,2,1,Research Scientist,2,Single,1859,1,Yes,25,3,2,0,1,2,4,1,1,0,0,Seek,18
26,Termination,Travel_Rarely,Research & Development,16,Master,Medical,3,Female,2,1,Research Scientist,2,Single,1859,1,Yes,25,3,2,0,1,2,4,1,1,0,0,Seek,25
19,Voluntary Resignation,Non-Travel,Research & Development,10,Bachelor,Medical,2,Female,2,1,Laboratory Technician,2,Single,1859,3,Yes,25,4,2,0,16,6,3,11,8,3,9,Seek,3
29,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,3760,1,No,15,3,1,3,3,5,3,3,2,1,2,Jora,26
37,Current employee,Travel_Frequently,Research & Development,9,Bachelor,Medical,3,Female,3,1,Research Scientist,4,Divorced,3760,1,No,15,4,1,3,3,5,3,3,2,1,2,Jora,34
54,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,4,Male,3,4,Research Director,4,Married,17779,3,No,14,3,1,0,36,2,3,10,9,0,9,LinkedIn,18
51,Current employee,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,3,4,Research Director,4,Married,17779,3,No,14,3,1,0,36,2,3,10,9,0,9,LinkedIn,15
31,Current employee,Travel_Rarely,Research & Development,11,College,Medical,3,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,12,4,4,0,6,2,2,6,5,0,1,Recruit.net,25
18,Current employee,Travel_Rarely,Sales,10,Bachelor,Medical,3,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,12,3,4,0,6,2,2,6,5,0,1,Recruit.net,12
31,Current employee,Travel_Rarely,Research & Development,24,Bachelor,Medical,3,Female,2,2,Healthcare Representative,1,Single,6812,1,No,19,3,2,0,10,2,3,10,9,1,8,Seek,21
28,Current employee,Travel_Rarely,Research & Development,16,College,Medical,3,Female,2,2,Healthcare Representative,1,Single,6812,1,No,19,4,2,0,10,2,3,10,9,1,8,Seek,18
59,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,4,0,13,2,3,6,1,0,5,Jora,46
39,Current employee,Travel_Rarely,Research & Development,1,Bachelor,Medical,3,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,4,0,13,2,3,6,1,0,5,Jora,26
59,Current employee,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,2,Sales Executive,4,Single,5171,4,No,17,3,4,0,19,3,3,1,0,0,0,Jora,40
43,Current employee,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,3,Male,1,5,Research Director,4,Married,19740,3,No,14,3,2,1,25,2,3,8,7,0,7,Company Website,18
