EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Employee Source,AgeStartedWorking
8890,59,0,Travel_Rarely,Human Resources,6,College,Medical,3,Female,3,1,Laboratory Technician,2,Married,2210,1,No,13,3,1,1,1,3,1,1,0,0,0,GlassDoor,58
6008,59,0,Travel_Rarely,Human Resources,6,College,Marketing,3,Female,3,1,Research Director,1,Married,19701,1,Yes,21,4,3,1,32,0,3,0,0,0,0,GlassDoor,27
1784,33,0,Travel_Frequently,Sales,25,Bachelor,Medical,2,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,1,1,10,3,2,10,7,0,1,Company Website,23
4823,50,0,Travel_Rarely,Sales,1,Master,Medical,3,Female,3,2,Sales Executive,3,Married,4539,1,No,12,3,1,1,10,3,2,10,7,0,1,Company Website,40
4252,36,0,Travel_Rarely,Research & Development,6,Master,Life Sciences,3,Male,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,3,1,7,4,3,7,7,1,7,Indeed,29
9786,33,1,Travel_Rarely,Research & Development,14,Bachelor,Medical,3,Male,1,1,Laboratory Technician,3,Divorced,2741,1,No,14,3,3,1,7,4,3,7,7,1,7,Indeed,26
9265,30,0,Travel_Rarely,Research & Development,7,Master,Life Sciences,3,Male,3,2,Laboratory Technician,3,Divorced,3491,1,No,13,3,1,3,10,4,2,10,7,8,9,Jora,20
5877,39,0,Travel_Rarely,Research & Development,1,Master,Medical,3,Male,3,2,Laboratory Technician,3,Divorced,3491,1,No,13,3,1,3,10,4,2,10,7,8,9,Jora,29
8180,44,0,Travel_Rarely,Research & Development,29,Master,Other,4,Male,3,2,Research Scientist,4,Single,4541,1,No,25,4,2,0,20,3,3,20,11,13,17,LinkedIn,24
1611,31,0,Travel_Frequently,Research & Development,3,Master,Medical,3,Male,3,2,Research Scientist,4,Single,4541,1,No,25,3,2,0,20,3,3,20,11,13,17,LinkedIn,11
2325,20,0,Travel_Rarely,Sales,21,Bachelor,Marketing,3,Male,4,1,Sales Representative,4,Single,2678,1,No,17,3,4,0,2,2,3,2,1,2,2,Recruit.net,18
1718,37,0,Travel_Rarely,Research & Development,1,College,Medical,3,Male,4,1,Sales Representative,4,Single,2678,1,No,17,3,4,0,2,2,3,2,1,2,2,Recruit.net,35
4895,20,0,Travel_Rarely,Sales,21,Bachelor,Marketing,2,Male,4,1,Laboratory Technician,4,Single,2678,1,No,17,3,4,0,5,4,2,3,2,2,2,Recruit.net,15
1695,37,0,Travel_Rarely,Research & Development,1,College,Life Sciences,3,Male,3,2,Healthcare Representative,4,Married,6586,0,Yes,17,3,4,0,2,2,3,2,1,2,2,Recruit.net,35
8972,46,0,Travel_Rarely,Research & Development,2,Master,Technical Degree,4,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,3,1,12,3,2,6,3,1,4,Adzuna,34
8357,37,1,Travel_Frequently,Research & Development,10,Bachelor,Medical,3,Male,3,2,Manufacturing Director,4,Divorced,7379,2,No,11,3,3,1,12,3,2,6,3,1,4,Adzuna,25
7915,42,0,Non-Travel,Human Resources,2,Doctor,Medical,4,Male,4,2,Human Resources,1,Married,6272,7,No,16,3,1,1,10,3,4,4,3,0,3,GlassDoor,32
4477,60,0,Travel_Rarely,Sales,7,Master,Marketing,2,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,2,1,12,3,3,11,7,1,9,Company Website,48
1651,40,0,Travel_Rarely,Research & Development,2,College,Medical,3,Male,4,2,Sales Executive,4,Divorced,5220,0,Yes,18,3,2,1,12,3,3,11,7,1,9,Company Website,28
8074,60,0,Travel_Rarely,Sales,7,Master,Marketing,2,Male,4,2,Sales Executive,4,Married,5220,0,Yes,18,3,2,1,16,3,2,14,8,6,9,Company Website,44
4863,32,0,Travel_Frequently,Research & Development,13,Bachelor,Other,3,Female,2,1,Laboratory Technician,2,Married,2743,1,No,20,4,3,1,2,2,3,2,2,2,2,Indeed,30
2559,31,1,Travel_Frequently,Research & Development,29,College,Medical,3,Female,2,1,Laboratory Technician,2,Married,2743,1,No,20,3,3,1,2,2,3,2,2,2,2,Indeed,29
3761,32,0,Travel_Frequently,Research & Development,13,Bachelor,Other,3,Female,2,1,Laboratory Technician,2,Married,5985,4,No,11,3,2,0,10,1,4,2,2,0,2,Recruit.net,22
3720,32,0,Travel_Frequently,Research & Development,2,College,Life Sciences,4,Female,3,2,Research Scientist,3,Single,4998,4,Yes,14,3,4,0,10,2,3,8,7,0,7,Referral,22
3676,29,0,Travel_Rarely,Sales,2,Bachelor,Medical,3,Female,3,2,Research Scientist,3,Single,4998,4,Yes,14,3,4,0,10,2,3,8,7,0,7,Referral,19
2077,32,0,Travel_Frequently,Research & Development,2,College,Life Sciences,4,Female,3,2,Research Scientist,3,Single,3149,8,No,20,4,2,1,9,3,3,5,2,1,4,Adzuna,23
6181,36,0,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,3,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,3,3,1,17,2,3,7,7,7,7,GlassDoor,19
4734,31,0,Travel_Rarely,Research & Development,23,Bachelor,Medical,3,Female,1,3,Manufacturing Director,1,Divorced,10252,2,Yes,21,3,3,1,17,2,3,7,7,7,7,GlassDoor,14
6729,33,0,Travel_Rarely,Research & Development,9,Bachelor,Medical,1,Male,3,1,Research Scientist,4,Married,2781,0,No,13,3,2,1,15,5,3,14,10,4,10,Company Website,18
3916,45,0,Travel_Rarely,Research & Development,20,College,Medical,3,Male,3,1,Research Scientist,4,Married,2781,0,No,13,4,2,1,15,5,3,14,10,4,10,Company Website,30
4782,40,0,Travel_Rarely,Sales,10,Bachelor,Technical Degree,2,Female,2,2,Sales Executive,2,Divorced,6852,7,No,12,3,2,1,7,2,4,5,1,1,3,Indeed,33
4799,55,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,3,Female,2,2,Sales Executive,2,Divorced,6852,7,No,12,3,2,1,7,2,4,5,1,1,3,Indeed,48
7131,25,0,Travel_Rarely,Sales,10,Master,Life Sciences,3,Male,3,2,Sales Executive,4,Single,4950,0,No,14,4,2,0,5,4,3,4,3,1,1,Jora,20
6068,28,0,Travel_Rarely,Research & Development,9,Bachelor,Medical,3,Male,3,2,Sales Executive,4,Single,4950,0,No,14,4,2,0,5,4,3,4,3,1,1,Jora,23
5562,30,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,3,1,1,12,2,3,11,9,5,7,LinkedIn,18
2654,37,0,Travel_Rarely,Sales,6,Master,Medical,3,Male,3,1,Research Scientist,2,Married,3579,0,Yes,21,3,1,1,12,2,3,11,9,5,7,LinkedIn,25
9900,42,0,Travel_Frequently,Research & Development,26,Doctor,Medical,1,Female,3,3,Research Director,1,Married,13191,3,Yes,17,3,3,0,20,6,3,1,0,0,0,Recruit.net,22
8301,21,0,Travel_Rarely,Research & Development,3,College,Medical,3,Female,3,3,Research Director,1,Married,13191,3,Yes,17,3,3,0,20,6,3,1,0,0,0,Recruit.net,1
8923,35,0,Non-Travel,Sales,8,College,Marketing,3,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,3,2,1,16,6,2,13,2,4,12,Seek,19
1788,37,0,Non-Travel,Research & Development,1,Master,Medical,3,Female,2,3,Sales Executive,4,Married,10377,4,Yes,11,4,2,1,16,6,2,13,2,4,12,Seek,21
9086,27,0,Travel_Rarely,Research & Development,14,Bachelor,Life Sciences,1,Male,3,1,Research Scientist,1,Married,2235,1,Yes,14,3,4,2,9,3,2,9,7,6,8,Jora,18
3768,38,0,Travel_Rarely,Sales,7,College,Medical,3,Male,3,1,Research Scientist,1,Married,2235,1,Yes,14,4,4,2,9,3,2,9,7,6,8,Jora,29
9422,53,0,Travel_Rarely,Research & Development,3,Master,Medical,3,Female,3,3,Manufacturing Director,3,Divorced,10502,7,No,17,3,1,1,33,2,1,5,4,1,4,LinkedIn,20
9122,44,0,Travel_Rarely,Research & Development,2,Below college,Life Sciences,1,Female,4,1,Research Scientist,4,Married,2011,1,No,13,4,4,1,10,5,3,10,5,7,7,Recruit.net,34
9747,26,0,Travel_Frequently,Research & Development,11,College,Medical,3,Female,4,1,Research Scientist,4,Married,2011,1,No,13,3,4,1,10,5,3,10,5,7,7,Recruit.net,16
8965,19,1,Non-Travel,Research & Development,10,Bachelor,Medical,1,Female,2,1,Research Scientist,2,Single,1859,1,Yes,25,3,2,0,1,2,4,1,1,0,0,Seek,18
7019,19,1,Non-Travel,Research & Development,10,Bachelor,Medical,2,Female,2,1,Laboratory Technician,2,Single,1859,3,Yes,25,4,2,0,16,6,3,11,8,3,9,Seek,3
8136,29,0,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,1,Female,3,1,Research Scientist,4,Divorced,3760,1,No,15,3,1,3,3,5,3,3,2,1,2,Jora,26
2882,37,0,Travel_Frequently,Research & Development,9,Bachelor,Medical,3,Female,3,1,Research Scientist,4,Divorced,3760,1,No,15,4,1,3,3,5,3,3,2,1,2,Jora,34
9683,54,0,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,4,Male,3,4,Research Director,4,Married,17779,3,No,14,3,1,0,36,2,3,10,9,0,9,LinkedIn,18
7481,51,0,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,3,4,Research Director,4,Married,17779,3,No,14,3,1,0,36,2,3,10,9,0,9,LinkedIn,15
7949,31,0,Travel_Rarely,Research & Development,11,College,Medical,3,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,12,4,4,0,6,2,2,6,5,0,1,Recruit.net,25
3498,18,0,Travel_Rarely,Sales,10,Bachelor,Medical,3,Male,3,2,Healthcare Representative,1,Married,6833,1,Yes,12,3,4,0,6,2,2,6,5,0,1,Recruit.net,12
7277,31,0,Travel_Rarely,Research & Development,24,Bachelor,Medical,3,Female,2,2,Healthcare Representative,1,Single,6812,1,No,19,3,2,0,10,2,3,10,9,1,8,Seek,21
9351,28,0,Travel_Rarely,Research & Development,16,College,Medical,3,Female,2,2,Healthcare Representative,1,Single,6812,1,No,19,4,2,0,10,2,3,10,9,1,8,Seek,18
9925,59,0,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,4,0,13,2,3,6,1,0,5,Jora,46
6971,39,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,3,Female,2,2,Sales Executive,4,Single,5171,5,No,17,3,4,0,13,2,3,6,1,0,5,Jora,26
1149,59,0,Travel_Rarely,Sales,3,Bachelor,Life Sciences,3,Female,2,2,Sales Executive,4,Single,5171,4,No,17,3,4,0,19,3,3,1,0,0,0,Jora,40
1663,43,0,Travel_Rarely,Research & Development,3,Bachelor,Life Sciences,3,Male,1,5,Research Director,4,Married,19740,3,No,14,3,2,1,25,2,3,8,7,0,7,Company Website,18
2767,39,0,Travel_Rarely,Research & Development,10,Below college,Medical,3,Male,1,5,Research Director,4,Married,19740,3,No,14,3,2,1,25,2,3,8,7,0,7,Company Website,14
4416,49,0,Travel_Rarely,Research & Development,4,College,Medical,1,Male,2,5,Manager,3,Married,18711,2,No,13,3,3,1,23,2,4,1,0,0,0,Company Website,26
4229,52,1,Travel_Rarely,Research & Development,8,Master,Medical,3,Male,2,5,Manager,3,Married,18711,2,No,13,3,3,1,23,2,4,1,0,0,0,Company Website,29
8104,36,0,Travel_Frequently,Research & Development,3,Bachelor,Technical Degree,3,Male,3,1,Research Scientist,2,Married,3692,1,No,12,3,3,0,12,2,2,11,10,0,7,Company Website,24
1220,32,0,Travel_Rarely,Research & Development,2,Master,Medical,3,Male,3,1,Research Scientist,2,Married,3692,1,No,12,3,3,0,12,2,2,11,10,0,7,Company Website,20
2016,48,0,Travel_Rarely,Research & Development,2,College,Technical Degree,4,Male,4,1,Laboratory Technician,2,Single,2559,5,No,11,3,3,0,7,4,2,1,0,0,0,Company Website,41
6682,28,1,Travel_Rarely,Research & Development,2,Master,Medical,3,Male,4,1,Laboratory Technician,2,Single,2559,5,No,11,4,3,0,7,4,2,1,0,0,0,Company Website,21
3368,27,0,Travel_Rarely,Research & Development,4,College,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2517,1,No,11,3,2,3,5,2,3,5,3,0,3,GlassDoor,22
9501,30,0,Travel_Rarely,Research & Development,28,College,Medical,3,Male,3,1,Research Scientist,3,Divorced,2517,1,No,11,3,2,3,5,2,3,5,3,0,3,GlassDoor,25
9901,29,0,Travel_Rarely,Research & Development,7,Bachelor,Life Sciences,3,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,11,3,2,2,6,2,3,6,0,1,0,Company Website,23
6372,39,0,Travel_Frequently,Research & Development,7,College,Medical,3,Male,3,2,Healthcare Representative,4,Divorced,6623,1,Yes,11,3,2,2,6,2,3,6,0,1,0,Company Website,33
9503,48,0,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,4,Male,2,5,Research Director,4,Single,18265,6,No,12,3,3,0,25,3,4,1,0,0,0,Indeed,23
8498,39,1,Travel_Rarely,Sales,3,College,Medical,3,Male,2,5,Research Director,4,Single,18265,6,No,12,3,3,0,25,3,4,1,0,0,0,Indeed,14
5604,29,0,Travel_Rarely,Research & Development,1,Bachelor,Life Sciences,4,Female,2,4,Research Director,4,Divorced,16124,3,No,14,3,2,2,9,2,2,7,7,1,7,Adzuna,20
9070,40,0,Travel_Rarely,Sales,1,College,Medical,3,Female,2,4,Research Director,4,Divorced,16124,3,No,14,3,2,2,9,2,2,7,7,1,7,Adzuna,31
2363,34,0,Travel_Rarely,Research & Development,20,Bachelor,Technical Degree,3,Female,4,1,Research Scientist,3,Married,2585,0,No,17,3,4,0,2,5,2,1,0,0,0,GlassDoor,32
1426,37,0,Travel_Rarely,Research & Development,5,College,Medical,3,Female,4,1,Research Scientist,3,Married,2585,0,No,17,3,4,0,2,5,2,1,0,0,0,GlassDoor,35
6962,44,0,Travel_Rarely,Sales,5,Bachelor,Marketing,2,Male,3,5,Manager,2,Married,18213,7,No,11,3,3,1,26,5,3,22,9,3,10,Company Website,18
8747,31,0,Travel_Rarely,Research & Development,7,Master,Medical,3,Male,3,5,Manager,2,Married,18213,7,No,11,3,3,1,26,5,3,22,9,3,10,Company Website,5
7519,33,0,Travel_Rarely,Sales,10,Doctor,Marketing,4,Male,4,3,Sales Executive,3,Divorced,8380,0,Yes,14,3,4,2,10,3,3,9,8,0,8,Indeed,23
3278,41,0,Travel_Rarely,Research & Development,6,Bachelor,Medical,3,Male,4,3,Sales Executive,3,Divorced,8380,0,Yes,14,3,4,2,10,3,3,9,8,0,8,Indeed,31
1678,19,0,Travel_Rarely,Research & Development,25,Bachelor,Life Sciences,2,Female,4,1,Research Scientist,4,Single,2994,1,Yes,12,3,4,0,1,2,3,1,0,0,1,Jora,18
6928,47,0,Travel_Frequently,Sales,4,Below college,Medical,3,Female,4,1,Research Scientist,4,Single,2994,1,Yes,12,3,4,0,1,2,3,1,0,0,1,Jora,46
7373,19,0,Travel_Rarely,Research & Development,25,Bachelor,Technical Degree,2,Female,4,1,Laboratory Technician,4,Single,2994,4,Yes,12,3,4,0,6,2,2,6,5,0,1,Jora,13
6854,23,0,Travel_Rarely,Research & Development,1,College,Life Sciences,4,Male,3,1,Research Scientist,3,Married,1223,1,No,22,3,4,1,1,2,3,1,0,0,1,LinkedIn,22
2566,32,0,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,3,1,Research Scientist,3,Married,1223,1,No,22,3,4,1,1,2,3,1,0,0,1,LinkedIn,31
2635,32,0,Travel_Rarely,Research & Development,2,Bachelor,Life Sciences,3,Male,3,1,Research Scientist,3,Married,4898,0,No,12,3,4,2,5,3,3,4,2,1,2,Adzuna,27
1723,25,1,Travel_Frequently,Sales,24,Below college,Life Sciences,3,Male,1,1,Sales Representative,4,Single,1118,1,Yes,14,4,4,0,1,4,3,1,0,1,0,Recruit.net,24
8652,48,0,Travel_Rarely,Sales,29,Below college,Medical,3,Male,1,1,Sales Representative,4,Single,1118,1,Yes,14,3,4,0,1,4,3,1,0,1,0,Recruit.net,47
8308,26,0,Travel_Rarely,Research & Development,4,College,Life Sciences,3,Male,3,1,Research Scientist,4,Single,2875,1,Yes,20,4,2,0,8,2,2,8,5,2,2,Adzuna,18
4688,37,0,Travel_Rarely,Research & Development,6,Bachelor,Medical,3,Male,3,1,Research Scientist,4,Single,2875,1,Yes,20,3,2,0,8,2,2,8,5,2,2,Adzuna,29
9951,45,1,Travel_Rarely,Sales,2,Bachelor,Marketing,1,Female,1,5,Manager,2,Single,18824,2,Yes,16,3,1,0,26,2,3,24,10,1,11,GlassDoor,19
7623,36,0,Non-Travel,Sales,1,Doctor,Medical,3,Female,1,5,Manager,2,Single,18824,2,Yes,16,3,1,0,26,2,3,24,10,1,11,GlassDoor,10
1929,55,0,Non-Travel,Research & Development,8,Below college,Medical,4,Male,2,4,Healthcare Representative,2,Divorced,13577,1,Yes,15,3,4,1,34,3,3,33,9,15,0,Company Website,21
2037,36,0,Travel_Frequently,Sales,3,Master,Medical,3,Male,2,4,Healthcare Representative,2,Divorced,13577,1,Yes,15,3,4,1,34,3,3,33,9,15,0,Company Website,2
1339,54,0,Travel_Frequently,Research & Development,11,Master,Medical,4,Male,2,2,Laboratory Technician,3,Married,3407,1,No,17,3,4,2,10,3,2,10,9,6,8,Indeed,44
4626,21,1,Travel_Frequently,Research & Development,10,College,Life Sciences,1,Female,2,1,Laboratory Technician,3,Single,2625,1,No,20,3,3,0,2,2,1,2,2,2,2,Indeed,19
7186,57,0,Travel_Rarely,Research & Development,1,Master,Medical,3,Female,2,1,Laboratory Technician,3,Single,2625,1,No,20,3,3,0,2,2,1,2,2,2,2,Indeed,55
2617,46,0,Travel_Rarely,Sales,4,College,Marketing,4,Female,2,5,Manager,2,Married,18789,2,No,14,3,3,1,26,2,3,11,4,0,8,Adzuna,20
8612,34,0,Travel_Rarely,Sales,2,Bachelor,Marketing,3,Female,3,2,Sales Executive,1,Single,4538,0,Yes,12,3,4,0,4,3,3,3,2,0,2,GlassDoor,30
7140,37,0,Travel_Rarely,Research & Development,10,Bachelor,Medical,3,Female,3,2,Sales Executive,1,Single,4538,0,Yes,12,4,4,0,4,3,3,3,2,0,2,GlassDoor,33
5690,51,0,Travel_Frequently,Sales,9,Bachelor,Life Sciences,4,Male,3,5,Manager,2,Divorced,19847,4,Yes,24,3,1,1,31,5,2,29,10,11,10,Company Website,20
9448,46,0,Non-Travel,Research & Development,7,Master,Medical,3,Male,3,5,Manager,2,Divorced,19847,4,Yes,24,4,1,1,31,5,2,29,10,11,10,Company Website,15
7237,59,0,Travel_Rarely,Research & Development,18,Master,Medical,4,Male,3,3,Manufacturing Director,4,Single,10512,6,No,12,3,4,0,25,6,2,9,7,5,4,Indeed,34
6013,27,0,Travel_Rarely,Research & Development,1,College,Medical,3,Male,3,3,Manufacturing Director,4,Single,10512,6,No,12,3,4,0,25,6,2,9,7,5,4,Indeed,2
6984,59,0,Travel_Rarely,Research & Development,18,Master,Medical,4,Male,3,3,Manufacturing Director,4,Divorced,10512,1,No,12,3,4,0,6,2,2,6,5,0,1,Indeed,53
5179,34,0,Travel_Frequently,Research & Development,19,Bachelor,Medical,3,Female,3,2,Laboratory Technician,2,Divorced,4444,4,No,13,3,3,2,15,2,4,11,8,5,10,Adzuna,19
6883,22,0,Travel_Rarely,Research & Development,11,Bachelor,Medical,3,Female,3,2,Laboratory Technician,2,Divorced,4444,4,No,13,3,3,2,15,2,4,11,8,5,10,Adzuna,7
4193,28,0,Travel_Frequently,Research & Development,1,Master,Medical,4,Male,3,1,Laboratory Technician,3,Single,2154,0,Yes,11,3,3,0,5,2,2,4,2,0,2,GlassDoor,23
8844,36,0,Travel_Rarely,Sales,2,College,Medical,3,Male,3,1,Laboratory Technician,3,Single,2154,0,Yes,11,3,3,0,5,2,2,4,2,0,2,GlassDoor,31
8439,44,0,Travel_Rarely,Research & Development,4,College,Life Sciences,3,Male,4,5,Manager,1,Divorced,19190,1,No,14,3,4,2,26,4,2,25,9,14,13,Company Website,18
1047,40,0,Travel_Rarely,Research & Development,2,Bachelor,Medical,3,Male,4,5,Manager,1,Divorced,19190,1,No,14,4,4,2,26,4,2,25,9,14,13,Company Website,14
4936,34,0,Travel_Frequently,Human Resources,11,Bachelor,Life Sciences,3,Male,2,2,Human Resources,2,Married,4490,4,No,11,3,4,2,14,5,4,10,9,1,8,Indeed,20
5433,54,0,Travel_Rarely,Research & Development,5,College,Medical,3,Male,2,2,Human Resources,2,Married,4490,4,No,11,3,4,2,14,5,4,10,9,1,8,Indeed,40
5770,35,0,Travel_Rarely,Research & Development,6,Below college,Life Sciences,3,Male,3,1,Research Scientist,3,Married,3506,0,Yes,14,3,4,0,4,3,3,3,2,2,2,Adzuna,31
5139,31,0,Travel_Rarely,Research & Development,7,College,Medical,3,Male,3,1,Research Scientist,3,Married,3506,0,Yes,14,3,4,0,4,3,3,3,2,2,2,Adzuna,27
9403,42,0,Travel_Rarely,Research & Development,7,Master,Medical,2,Female,4,2,Research Scientist,2,Married,2372,6,Yes,16,3,4,0,18,2,3,1,0,0,0,GlassDoor,24
4432,43,0,Travel_Frequently,Research & Development,21,Bachelor,Medical,3,Female,4,2,Research Scientist,2,Married,2372,6,Yes,16,3,4,0,18,2,3,1,0,0,0,GlassDoor,25
2687,43,0,Travel_Rarely,Sales,4,Master,Marketing,4,Female,2,3,Sales Executive,4,Single,10231,3,No,14,3,4,0,23,3,4,21,7,15,17,Company Website,20
4030,37,0,Non-Travel,Research & Development,25,Doctor,Medical,3,Female,2,3,Sales Executive,4,Single,10231,3,No,14,3,4,0,23,3,4,21,7,15,17,Company Website,14
2741,37,0,Non-Travel,Research & Development,25,Doctor,Technical Degree,3,Female,3,3,Healthcare Representative,1,Married,8321,0,Yes,13,3,4,0,23,3,4,21,7,15,17,Company Website,14
9942,36,0,Travel_Rarely,Research & Development,2,Master,Life Sciences,3,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,3,4,0,18,2,3,16,14,5,12,Indeed,18
4425,28,0,Travel_Rarely,Research & Development,17,College,Medical,3,Female,3,2,Manufacturing Director,2,Single,5410,9,Yes,11,3,4,0,18,2,3,16,14,5,12,Indeed,10
4930,44,1,Travel_Rarely,Research & Development,15,Bachelor,Medical,1,Female,3,3,Healthcare Representative,4,Married,7978,1,No,11,3,4,1,10,2,3,10,7,0,5,Jora,34
2989,25,1,Travel_Rarely,Research & Development,3,Bachelor,Medical,3,Female,3,3,Healthcare Representative,4,Married,7978,1,No,11,4,4,1,10,2,3,10,7,0,5,Jora,15
8806,28,0,Travel_Frequently,Research & Development,2,Bachelor,Life Sciences,4,Male,2,1,Laboratory Technician,4,Married,3867,1,Yes,12,3,2,1,2,2,3,2,2,2,2,LinkedIn,26
9726,52,0,Travel_Rarely,Research & Development,3,Bachelor,Medical,3,Male,2,1,Laboratory Technician,4,Married,3867,1,Yes,12,3,2,1,2,2,3,2,2,2,2,LinkedIn,50
6568,51,0,Travel_Frequently,Research & Development,6,College,Medical,2,Female,2,1,Laboratory Technician,3,Single,2838,0,No,14,3,2,0,8,6,2,7,0,7,7,Recruit.net,43
1660,46,0,Travel_Rarely,Research & Development,18,Bachelor,Medical,3,Female,2,1,Laboratory Technician,3,Single,2838,0,No,14,3,2,0,8,6,2,7,0,7,7,Recruit.net,38
8509,30,0,Non-Travel,Research & Development,9,College,Medical,3,Female,3,2,Manufacturing Director,3,Single,4695,7,Yes,18,3,3,0,10,3,3,8,4,1,7,Adzuna,20
3448,29,0,Travel_Rarely,Research & Development,3,Master,Medical,3,Female,3,2,Manufacturing Director,3,Single,4695,7,Yes,18,3,3,0,10,3,3,8,4,1,7,Adzuna,19
8192,29,1,Travel_Rarely,Research & Development,7,Bachelor,Technical Degree,2,Female,3,1,Laboratory Technician,3,Divorced,3339,3,Yes,13,4,1,2,10,2,3,7,7,7,7,GlassDoor,19
5675,30,0,Non-Travel,Research & Development,2,Bachelor,Medical,3,Female,3,1,Laboratory Technician,3,Divorced,3339,3,Yes,13,3,1,2,10,2,3,7,7,7,7,GlassDoor,20
9905,30,0,Non-Travel,Research & Development,2,Bachelor,Life Sciences,3,Female,3,1,Laboratory Technician,3,Divorced,3162,0,No,17,3,4,0,6,2,2,5,2,3,4,Seek,24
9727,28,0,Travel_Rarely,Research & Development,1,Bachelor,Technical Degree,4,Male,3,1,Research Scientist,1,Single,2080,2,No,11,4,2,0,5,2,2,3,2,1,2,Company Website,23
7601,47,0,Travel_Rarely,Research & Development,2,College,Medical,3,Male,3,1,Research Scientist,1,Single,2080,2,No,11,3,2,0,5,2,2,3,2,1,2,Company Website,42
8413,25,0,Travel_Rarely,Research & Development,1,Bachelor,Medical,4,Female,3,1,Research Scientist,2,Single,2096,1,No,18,3,4,0,2,3,2,2,2,2,1,Indeed,23
8710,33,1,Travel_Rarely,Research & Development,15,Below college,Medical,3,Female,3,1,Research Scientist,2,Single,2096,1,No,18,3,4,0,2,3,2,2,2,2,1,Indeed,31
9299,32,0,Travel_Rarely,Sales,8,Bachelor,Medical,3,Male,4,2,Sales Executive,4,Married,6209,1,No,15,3,3,2,10,4,4,10,7,0,8,Adzuna,22
3506,33,1,Travel_Rarely,Research & Development,10,Below college,Medical,3,Male,4,2,Sales Executive,4,Married,6209,1,No,15,3,3,2,10,4,4,10,7,0,8,Adzuna,23
2466,32,0,Travel_Rarely,Sales,8,Bachelor,Medical,3,Male,4,2,Sales Executive,4,Married,3162,0,No,17,3,4,0,6,2,2,5,2,3,4,Seek,26
6624,45,0,Travel_Frequently,Research & Development,25,Bachelor,Medical,2,Female,3,5,Manager,2,Single,18061,3,No,22,3,3,0,22,4,3,0,0,0,0,GlassDoor,23
2063,36,0,Non-Travel,Sales,10,Master,Medical,3,Female,3,5,Manager,2,Single,18061,3,No,22,3,3,0,22,4,3,0,0,0,0,GlassDoor,14
6718,39,0,Travel_Rarely,Research & Development,13,Master,Medical,3,Female,2,4,Manager,2,Divorced,17123,6,Yes,13,3,4,2,21,4,3,19,9,15,2,Company Website,18
